1,0.506394,0
2,0.505419,9.51472e-07
3,0.506531,1.55355e-06
4,0.50366,9.02047e-06
5,0.502191,7.56942e-06
6,0.500854,6.83247e-06
7,0.503536,1.20715e-05
8,0.504052,9.32029e-06
9,0.503583,7.46903e-06
10,0.501214,1.15882e-05
11,0.499985,1.09924e-05
12,0.50016,9.19078e-06
13,0.500513,7.90164e-06
14,0.500319,6.81039e-06
15,0.500069,5.96506e-06
16,0.502089,9.30255e-06
17,0.501955,8.22611e-06
18,0.50203,7.31766e-06
19,0.50241,6.69163e-06
20,0.502239,6.05141e-06
21,0.502193,5.4772e-06
22,0.502628,5.16849e-06
23,0.501909,5.23652e-06
24,0.501397,5.06198e-06
25,0.501469,4.66219e-06
26,0.500565,5.12184e-06
27,0.500407,4.76741e-06
28,0.500215,4.46351e-06
29,0.500182,4.15676e-06
30,0.500143,3.88117e-06
31,0.499822,3.73414e-06
32,0.499685,3.51947e-06
33,0.499734,3.3086e-06
34,0.499716,3.11429e-06
35,0.500207,3.17659e-06
36,0.500321,3.01332e-06
37,0.500405,2.85746e-06
38,0.500574,2.73562e-06
39,0.500453,2.61011e-06
40,0.500522,2.48438e-06
41,0.500891,2.49969e-06
42,0.501175,2.46138e-06
43,0.501354,2.37878e-06
44,0.501247,2.28199e-06
45,0.501008,2.23768e-06
46,0.501151,2.16081e-06
47,0.501207,2.07194e-06
48,0.501334,2.00176e-06
49,0.501198,1.9385e-06
50,0.501583,2.0092e-06
51,0.501586,1.93041e-06
52,0.501462,1.87142e-06
53,0.501321,1.82072e-06
54,0.501434,1.76606e-06
55,0.501337,1.71121e-06
56,0.501292,1.65214e-06
57,0.501591,1.68391e-06
58,0.501867,1.70171e-06
59,0.501889,1.64453e-06
60,0.501892,1.58972e-06
61,0.502039,1.55927e-06
62,0.50228,1.56725e-06
63,0.502342,1.52134e-06
64,0.502278,1.47795e-06
65,0.502368,1.44049e-06
66,0.502462,1.40577e-06
67,0.502576,1.37681e-06
68,0.502263,1.43438e-06
69,0.502119,1.4135e-06
70,0.502078,1.37485e-06
71,0.502065,1.33628e-06
72,0.501637,1.48251e-06
73,0.501591,1.44399e-06
74,0.501591,1.40496e-06
75,0.501622,1.36848e-06
76,0.501501,1.34709e-06
77,0.501553,1.31476e-06
78,0.501685,1.29847e-06
79,0.501712,1.26636e-06
80,0.501896,1.26835e-06
81,0.501825,1.24206e-06
82,0.50158,1.27155e-06
83,0.501557,1.24143e-06
84,0.501375,1.24515e-06
85,0.501241,1.23373e-06
86,0.501197,1.20702e-06
87,0.501336,1.19873e-06
88,0.501387,1.17407e-06
89,0.501342,1.14973e-06
90,0.501367,1.12479e-06
91,0.501434,1.10458e-06
92,0.501335,1.09024e-06
93,0.501397,1.07054e-06
94,0.501369,1.04855e-06
95,0.501288,1.03297e-06
96,0.501285,1.01146e-06
97,0.501435,1.01308e-06
98,0.501277,1.01724e-06
99,0.50149,1.04202e-06
100,0.501438,1.02391e-06
