1,1.4106,0.403319
2,1.73615,0.575484
3,2.00664,0.705669
4,2.21878,0.808599
5,2.45124,0.905118
6,2.65413,0.995768
7,2.83161,1.07672
8,3.0014,1.15129
9,3.16133,1.21803
10,3.30787,1.28969
11,3.45919,1.34369
12,3.60167,1.3945
13,3.76577,1.4906
14,3.87912,1.53296
15,3.99344,1.55995
16,4.12841,1.63542
17,4.23641,1.65452
18,4.3919,1.7773
19,4.47325,1.81031
20,4.58129,1.87386
21,4.66898,1.85589
22,4.79744,1.90831
23,4.84626,1.93793
24,5.01079,1.99083
25,5.11431,2.0266
26,5.17979,2.08626
27,5.26224,2.1094
28,5.37933,2.16235
29,5.46983,2.19356
30,5.51938,2.24197
31,5.61083,2.22283
32,5.69693,2.32
33,5.82036,2.35533
34,5.92198,2.37659
35,5.98125,2.39925
36,6.09998,2.43357
37,6.12016,2.43448
38,6.26449,2.52886
39,6.31034,2.53486
40,6.40401,2.60498
41,6.47389,2.62727
42,6.52268,2.62524
43,6.62924,2.69734
44,6.73776,2.71246
45,6.7773,2.74067
46,6.81224,2.73331
47,6.9433,2.82544
48,6.99202,2.79957
49,7.04924,2.84036
50,7.09398,2.87251
51,7.17707,2.86473
52,7.27262,2.86614
53,7.32467,2.99526
54,7.40991,2.97639
55,7.4889,3.02036
56,7.54199,3.06315
57,7.64079,3.06028
58,7.71637,3.10308
59,7.78701,3.14638
60,7.83162,3.19356
61,7.8818,3.19051
62,7.96024,3.30342
63,7.98651,3.24293
64,8.07076,3.23688
65,8.09849,3.21448
66,8.18474,3.34261
67,8.25287,3.34376
68,8.33986,3.36168
69,8.37312,3.35225
70,8.49472,3.39884
71,8.50047,3.42454
72,8.52177,3.49113
73,8.56153,3.45913
74,8.68226,3.53726
75,8.75455,3.58898
76,8.77499,3.59513
77,8.84481,3.52191
78,8.84307,3.57194
79,8.90957,3.64895
80,8.93883,3.58123
81,9.01389,3.68501
82,9.11667,3.70067
83,9.11924,3.71479
84,9.21972,3.74697
85,9.28014,3.73431
86,9.3352,3.78939
87,9.38,3.81386
88,9.42154,3.78843
89,9.48271,3.88424
90,9.59843,3.84126
91,9.60577,3.87103
92,9.57019,3.89002
93,9.68983,3.92774
94,9.69374,3.98101
95,9.76203,3.91223
96,9.79358,3.97535
97,9.88716,4.0091
98,9.9505,4.02709
99,9.98476,4.0236
100,10.0787,4.10874
