3,0.000251126,0.00860718
4,-0.00768149,0.00422926
5,-0.00203327,0.00134799
6,0.001528,0.00434556
7,-0.00511155,0.00381756
8,0.000393213,0.00387544
9,0.00326494,0.00323505
10,-0.0048231,0.00239841
11,-0.00387273,0.00226581
12,0.000587538,0.00245388
13,-0.00484238,0.00168324
14,-5.54256e-05,0.00269633
15,-0.00060949,0.00200153
16,-0.00261065,0.00262624
17,-0.00186485,0.00179906
18,-0.000154154,0.00239956
19,0.00103679,0.00219349
20,-0.000133882,0.0018828
21,-0.00174506,0.00278782
22,-0.000395416,0.00199384
23,-0.000139777,0.0019251
24,0.00291945,0.00176794
25,-0.00272683,0.00139128
26,0.000360099,0.00128185
27,0.000217057,0.00167354
28,-0.00183428,0.0015787
29,-0.00041838,0.00159977
30,-0.00237379,0.00146609
31,0.000818227,0.0014366
32,0.00079715,0.00131372
33,0.0011035,0.00129672
34,-0.000327776,0.00151496
35,-0.000175941,0.0017773
36,0.000834852,0.00164395
37,0.000232076,0.00133811
38,0.00128767,0.00136534
39,-0.00148193,0.00140434
40,0.000900548,0.00153321
41,-9.46043e-05,0.00125961
42,-0.000357993,0.00135718
43,-0.000980476,0.00122282
44,0.00160951,0.00112834
45,-0.000325824,0.00105746
46,0.00136094,0.00127213
47,-0.00103464,0.00143886
48,0.00184913,0.00112477
49,-0.00135828,0.00137414
50,0.000828779,0.00122744
51,0.000742766,0.00124696
52,0.00281608,0.00101743
53,-0.000225847,0.00125636
54,-0.0005984,0.00120934
55,0.000867205,0.00116348
56,-0.00114261,0.00115407
57,0.000284802,0.00112587
58,0.00069592,0.00107686
59,0.000557887,0.00102362
60,0.000429255,0.00120704
61,0.00105206,0.001049
62,-0.000766849,0.00103866
63,0.00199709,0.00127856
64,0.00133433,0.000924437
65,0.000539561,0.00101175
66,0.000322293,0.00113523
67,0.00130538,0.000947142
68,0.000684507,0.00100066
69,-0.00019598,0.00110993
70,0.000486414,0.00117756
71,-0.000944147,0.0011622
72,-0.000144657,0.00087787
73,-3.94943e-05,0.000984233
74,0.000427101,0.00104404
75,-0.000486065,0.00109995
76,-0.000382788,0.0010822
77,-0.000585127,0.00109085
78,-0.000168214,0.000865778
79,-0.00186308,0.00102352
80,-0.00130366,0.000882413
81,-0.000793723,0.000972381
82,-0.00140149,0.000892616
83,-0.000831165,0.001005
84,-0.00223139,0.000870408
85,0.000574585,0.00097375
86,-0.0015394,0.000831667
87,-0.000184853,0.000968099
88,-0.000165062,0.000940352
89,-0.000809372,0.00087941
90,-0.000337005,0.000909351
91,-9.81192e-06,0.000840691
92,0.000479144,0.000898518
93,-0.00133312,0.000889146
94,-0.00197507,0.000931205
95,0.000195172,0.000889084
96,-0.00149186,0.000812891
97,2.79306e-05,0.000939608
98,-0.000630947,0.000908323
99,-0.001662,0.000799375
100,0.000298746,0.000883694
