-2.988,2.29768e-06
-2.976,2.64661e-06
-2.964,3.04618e-06
-2.952,3.50336e-06
-2.94,4.02604e-06
-2.928,4.62311e-06
-2.916,5.30463e-06
-2.904,6.0819e-06
-2.892,6.96768e-06
-2.88,7.97628e-06
-2.868,9.12381e-06
-2.856,1.04284e-05
-2.844,1.19102e-05
-2.832,1.35921e-05
-2.82,1.54996e-05
-2.808,1.7661e-05
-2.796,2.01083e-05
-2.784,2.28769e-05
-2.772,2.60067e-05
-2.76,2.95417e-05
-2.748,3.35313e-05
-2.736,3.80303e-05
-2.724,4.30995e-05
-2.712,4.88066e-05
-2.7,5.52267e-05
-2.688,6.2443e-05
-2.676,7.05475e-05
-2.664,7.96423e-05
-2.652,8.984e-05
-2.64,0.000101265
-2.628,0.000114055
-2.616,0.00012836
-2.604,0.000144349
-2.592,0.000162203
-2.58,0.000182124
-2.568,0.000204334
-2.556,0.000229075
-2.544,0.000256613
-2.532,0.000287239
-2.52,0.000321272
-2.508,0.000359059
-2.496,0.00040098
-2.484,0.000447448
-2.472,0.000498916
-2.46,0.000555873
-2.448,0.000618854
-2.436,0.000688438
-2.424,0.000765253
-2.412,0.000849981
-2.4,0.00094336
-2.388,0.00104619
-2.376,0.00115933
-2.364,0.00128371
-2.352,0.00142033
-2.34,0.00157028
-2.328,0.00173472
-2.316,0.0019149
-2.304,0.00211215
-2.292,0.00232792
-2.28,0.00256376
-2.268,0.0028213
-2.256,0.0031023
-2.244,0.00340866
-2.232,0.00374238
-2.22,0.0041056
-2.208,0.00450058
-2.196,0.00492974
-2.184,0.00539566
-2.172,0.00590104
-2.16,0.00644877
-2.148,0.00704189
-2.136,0.00768361
-2.124,0.00837734
-2.112,0.00912664
-2.1,0.00993527
-2.088,0.0108072
-2.076,0.0117465
-2.064,0.0127577
-2.052,0.0138451
-2.04,0.0150137
-2.028,0.0162683
-2.016,0.0176141
-2.004,0.0190565
-1.992,0.020601
-1.98,0.0222536
-1.968,0.0240202
-1.956,0.025907
-1.944,0.0279203
-1.932,0.030067
-1.92,0.0323536
-1.908,0.0347873
-1.896,0.0373752
-1.884,0.0401246
-1.872,0.043043
-1.86,0.046138
-1.848,0.0494174
-1.836,0.052889
-1.824,0.0565609
-1.812,0.060441
-1.8,0.0645375
-1.788,0.0688585
-1.776,0.0734121
-1.764,0.0782065
-1.752,0.0832498
-1.74,0.0885501
-1.728,0.0941152
-1.716,0.0999531
-1.704,0.106071
-1.692,0.112477
-1.68,0.119178
-1.668,0.126182
-1.656,0.133493
-1.644,0.14112
-1.632,0.149068
-1.62,0.157343
-1.608,0.165949
-1.596,0.174892
-1.584,0.184175
-1.572,0.193802
-1.56,0.203776
-1.548,0.214099
-1.536,0.224772
-1.524,0.235796
-1.512,0.247172
-1.5,0.258898
-1.488,0.270974
-1.476,0.283395
-1.464,0.29616
-1.452,0.309264
-1.44,0.3227
-1.428,0.336464
-1.416,0.350548
-1.404,0.364943
-1.392,0.379641
-1.38,0.394631
-1.368,0.409901
-1.356,0.425439
-1.344,0.441231
-1.332,0.457264
-1.32,0.473521
-1.308,0.489986
-1.296,0.506641
-1.284,0.523469
-1.272,0.540448
-1.26,0.55756
-1.248,0.574782
-1.236,0.592093
-1.224,0.60947
-1.212,0.62689
-1.2,0.644328
-1.188,0.661759
-1.176,0.679158
-1.164,0.6965
-1.152,0.713758
-1.14,0.730906
-1.128,0.747917
-1.116,0.764764
-1.104,0.781421
-1.092,0.79786
-1.08,0.814055
-1.068,0.829979
-1.056,0.845606
-1.044,0.860909
-1.032,0.875865
-1.02,0.890447
-1.008,0.904632
-0.996,0.918396
-0.984,0.931717
-0.972,0.944572
-0.96,0.956942
-0.948,0.968806
-0.936,0.980146
-0.924,0.990945
-0.912,1.00119
-0.9,1.01086
-0.888,1.01994
-0.876,1.02843
-0.864,1.03631
-0.852,1.04357
-0.84,1.05021
-0.828,1.05622
-0.816,1.0616
-0.804,1.06635
-0.792,1.07045
-0.78,1.07392
-0.768,1.07676
-0.756,1.07898
-0.744,1.08056
-0.732,1.08154
-0.72,1.0819
-0.708,1.08167
-0.696,1.08086
-0.684,1.07947
-0.672,1.07753
-0.66,1.07505
-0.648,1.07204
-0.636,1.06853
-0.624,1.06453
-0.612,1.06006
-0.6,1.05515
-0.588,1.04982
-0.576,1.04408
-0.564,1.03797
-0.552,1.03151
-0.54,1.02472
-0.528,1.01762
-0.516,1.01025
-0.504,1.00263
-0.492,0.994783
-0.48,0.986734
-0.468,0.978512
-0.456,0.970141
-0.444,0.961647
-0.432,0.953057
-0.42,0.944395
-0.408,0.935685
-0.396,0.926954
-0.384,0.918224
-0.372,0.909518
-0.36,0.900861
-0.348,0.892274
-0.336,0.88378
-0.324,0.875398
-0.312,0.867149
-0.3,0.859054
-0.288,0.85113
-0.276,0.843396
-0.264,0.835869
-0.252,0.828565
-0.24,0.821501
-0.228,0.814691
-0.216,0.808148
-0.204,0.801887
-0.192,0.79592
-0.18,0.790258
-0.168,0.784912
-0.156,0.779893
-0.144,0.775208
-0.132,0.770868
-0.12,0.76688
-0.108,0.763251
-0.096,0.759987
-0.084,0.757094
-0.072,0.754577
-0.06,0.75244
-0.048,0.750686
-0.036,0.749319
-0.024,0.748342
-0.012,0.747754
2.52229e-15,0.747558
0.012,0.747754
0.024,0.748342
0.036,0.749319
0.048,0.750686
0.06,0.75244
0.072,0.754577
0.084,0.757094
0.096,0.759987
0.108,0.763251
0.12,0.76688
0.132,0.770868
0.144,0.775208
0.156,0.779893
0.168,0.784912
0.18,0.790258
0.192,0.79592
0.204,0.801887
0.216,0.808148
0.228,0.814691
0.24,0.821501
0.252,0.828565
0.264,0.835869
0.276,0.843396
0.288,0.85113
0.3,0.859054
0.312,0.867149
0.324,0.875398
0.336,0.88378
0.348,0.892274
0.36,0.900861
0.372,0.909518
0.384,0.918224
0.396,0.926954
0.408,0.935685
0.42,0.944395
0.432,0.953057
0.444,0.961647
0.456,0.970141
0.468,0.978512
0.48,0.986734
0.492,0.994783
0.504,1.00263
0.516,1.01025
0.528,1.01762
0.54,1.02472
0.552,1.03151
0.564,1.03797
0.576,1.04408
0.588,1.04982
0.6,1.05515
0.612,1.06006
0.624,1.06453
0.636,1.06853
0.648,1.07204
0.66,1.07505
0.672,1.07753
0.684,1.07947
0.696,1.08086
0.708,1.08167
0.72,1.0819
0.732,1.08154
0.744,1.08056
0.756,1.07898
0.768,1.07676
0.78,1.07392
0.792,1.07045
0.804,1.06635
0.816,1.0616
0.828,1.05622
0.84,1.05021
0.852,1.04357
0.864,1.03631
0.876,1.02843
0.888,1.01994
0.9,1.01086
0.912,1.00119
0.924,0.990945
0.936,0.980146
0.948,0.968806
0.96,0.956942
0.972,0.944572
0.984,0.931717
0.996,0.918396
1.008,0.904632
1.02,0.890447
1.032,0.875865
1.044,0.860909
1.056,0.845606
1.068,0.829979
1.08,0.814055
1.092,0.79786
1.104,0.781421
1.116,0.764764
1.128,0.747917
1.14,0.730906
1.152,0.713758
1.164,0.6965
1.176,0.679158
1.188,0.661759
1.2,0.644328
1.212,0.62689
1.224,0.60947
1.236,0.592093
1.248,0.574782
1.26,0.55756
1.272,0.540448
1.284,0.523469
1.296,0.506641
1.308,0.489986
1.32,0.473521
1.332,0.457264
1.344,0.441231
1.356,0.425439
1.368,0.409901
1.38,0.394631
1.392,0.379641
1.404,0.364943
1.416,0.350548
1.428,0.336464
1.44,0.3227
1.452,0.309264
1.464,0.29616
1.476,0.283395
1.488,0.270974
1.5,0.258898
1.512,0.247172
1.524,0.235796
1.536,0.224772
1.548,0.214099
1.56,0.203776
1.572,0.193802
1.584,0.184175
1.596,0.174892
1.608,0.165949
1.62,0.157343
1.632,0.149068
1.644,0.14112
1.656,0.133493
1.668,0.126182
1.68,0.119178
1.692,0.112477
1.704,0.106071
1.716,0.0999531
1.728,0.0941152
1.74,0.0885501
1.752,0.0832498
1.764,0.0782065
1.776,0.0734121
1.788,0.0688585
1.8,0.0645375
1.812,0.060441
1.824,0.0565609
