0.5,45.9095,0.555534
0.575,38.4808,0.876887
0.65,28.1899,1.39371
0.725,18.7276,1.0971
0.8,15.8299,0.81191
0.875,11.8166,0.64629
0.95,8.1549,0.409294
1.025,6.79306,0.470583
1.1,5.83466,0.38205
1.175,4.57548,0.236339
1.25,3.574,0.262039
1.325,3.00566,0.253626
1.4,2.937,0.185454
1.475,2.2933,0.155466
1.55,2.27468,0.124542
1.625,2.30424,0.10408
1.7,1.59072,0.168976
1.775,1.68496,0.102467
1.85,1.7359,0.110248
1.925,1.3896,0.131584
2,1.36532,0.14309
