3,0.999585,4.65978e-07,0.000682626
4,1.00024,3.15385e-06,0.00177591
5,1.00265,2.82927e-06,0.00168204
6,1.00016,2.20229e-06,0.00148401
7,1.0029,3.36152e-06,0.00183345
8,1.00232,4.78299e-06,0.002187
9,0.998507,2.94852e-06,0.00171713
10,0.999943,1.72856e-06,0.00131475
11,0.999228,2.04172e-06,0.00142889
12,0.99975,1.9351e-06,0.00139108
13,0.999269,2.31754e-06,0.00152235
14,1.00027,1.2029e-06,0.00109677
15,0.999126,1.12737e-06,0.00106178
16,1.00008,1.37754e-06,0.00117369
17,1.00168,1.20321e-06,0.00109691
18,0.999013,6.9698e-07,0.000834854
19,1.00081,1.11721e-06,0.00105698
20,0.999406,6.94758e-07,0.000833521
21,0.998939,7.88948e-07,0.000888227
22,0.998863,7.20674e-07,0.000848925
23,0.999873,7.78917e-07,0.000882563
24,1.00118,6.69752e-07,0.000818384
25,1.00023,6.78954e-07,0.000823986
26,1.00043,8.64841e-07,0.000929969
27,0.999636,4.93909e-07,0.000702786
28,0.999219,7.53774e-07,0.000868202
29,0.999914,7.167e-07,0.000846581
30,1.00057,3.44055e-07,0.000586562
31,1.00014,3.94669e-07,0.000628227
32,0.999185,6.01276e-07,0.00077542
33,0.999763,5.15636e-07,0.000718078
34,1,6.63048e-07,0.000814278
35,1.00123,3.64729e-07,0.000603928
36,0.999761,5.90358e-07,0.000768348
37,1.00015,4.7652e-07,0.000690304
38,1.00022,4.08488e-07,0.00063913
39,0.999341,4.43903e-07,0.00066626
40,0.999994,4.27244e-07,0.000653639
41,0.998308,2.89981e-07,0.000538499
42,1.00131,4.5386e-07,0.000673691
43,1.00027,4.21847e-07,0.000649498
44,0.999647,4.9981e-07,0.000706973
45,1.00147,2.72401e-07,0.000521921
46,1.00122,3.49552e-07,0.00059123
47,1.00031,2.94592e-07,0.000542763
48,1.0001,2.95873e-07,0.000543942
49,1.00039,3.13271e-07,0.000559706
50,0.998512,2.61118e-07,0.000510997
51,1.00052,2.82357e-07,0.000531373
52,0.999728,3.50527e-07,0.000592053
53,0.999693,3.07805e-07,0.000554801
54,1.00049,2.79223e-07,0.000528415
55,0.998902,3.54785e-07,0.000595638
56,0.999442,2.91773e-07,0.00054016
57,1.00032,3.22002e-07,0.000567452
58,1.00031,3.6579e-07,0.000604806
59,0.999962,3.80031e-07,0.000616466
60,0.999499,2.85769e-07,0.000534574
61,1.00025,2.50277e-07,0.000500277
62,1.00017,1.7595e-07,0.000419464
63,0.998817,2.30298e-07,0.000479893
64,1.00001,2.33529e-07,0.000483248
65,0.999073,2.63263e-07,0.000513092
66,0.999698,2.29107e-07,0.000478651
67,0.999892,2.56919e-07,0.000506872
68,0.999684,1.93749e-07,0.000440169
69,1.00037,2.03114e-07,0.000450681
70,0.99982,1.94384e-07,0.00044089
71,1.00054,2.23018e-07,0.000472248
72,1.00026,2.21967e-07,0.000471133
73,0.998973,2.07628e-07,0.000455662
74,0.999977,2.16961e-07,0.000465791
75,1.00045,1.78199e-07,0.000422136
76,1.00016,1.67566e-07,0.000409348
77,0.999905,2.54701e-07,0.000504679
78,1.00074,2.2737e-07,0.000476833
79,1.00037,1.7871e-07,0.000422741
80,0.999915,2.79554e-07,0.000528729
81,1.0002,1.64144e-07,0.000405146
82,0.999674,1.7926e-07,0.000423391
83,1.00041,1.78048e-07,0.000421957
84,1.00008,2.00291e-07,0.000447539
85,0.999979,1.91954e-07,0.000438125
86,0.999778,1.93184e-07,0.000439527
87,0.999709,1.9793e-07,0.000444893
88,1.00136,1.72981e-07,0.00041591
89,1.00004,1.3333e-07,0.000365144
90,1.00053,2.22152e-07,0.00047133
91,0.999285,2.17295e-07,0.000466149
92,1.00034,1.55914e-07,0.000394859
93,0.999845,1.86605e-07,0.000431978
94,1.00015,1.56915e-07,0.000396125
95,0.999664,2.08276e-07,0.000456373
96,1.00023,1.36494e-07,0.00036945
97,0.999831,1.38014e-07,0.000371502
98,0.999846,1.70488e-07,0.000412901
99,1.00025,1.46585e-07,0.000382865
100,1.00013,1.76789e-07,0.000420463
