0 0.250916 0.00118532
1 0.277278 0.171883
2 0.518548 0.19174
3 -0.00587661 0.178896
4 0.696477 0.161559
5 0.168477 0.2785
6 0.553856 0.142331
7 0.0968541 0.221232
8 0.496183 0.162558
9 0.2512 0.18192
10 0.471427 0.148231
11 0.279996 0.155533
12 0.272585 0.153788
13 0.238198 0.147022
14 0.153613 0.0936102
15 0.260541 0.116048
16 0.0191313 0.130058
17 0.452326 0.194345
18 0.193821 0.143026
19 0.289381 0.129598
20 0.192786 0.134719
21 0.499791 0.129638
22 0.342879 0.113293
23 0.22442 0.139266
24 0.174368 0.164402
25 0.191019 0.137714
26 0.0805527 0.140125
27 0.341078 0.105643
28 0.165503 0.154016
29 0.457048 0.157285
30 0.357646 0.0937798
31 0.0179257 0.152763
32 0.307054 0.144026
33 0.214206 0.117292
34 0.076377 0.126267
35 0.256889 0.174917
36 0.30466 0.100741
37 0.0798088 0.113256
38 0.42946 0.120364
39 0.254732 0.121058
40 0.15828 0.122329
41 0.400491 0.105054
42 0.380502 0.110714
43 0.29725 0.111676
44 0.511732 0.127077
45 0.221672 0.106638
46 0.353733 0.117646
47 0.280303 0.123695
48 0.258485 0.118207
49 0.169129 0.103954
50 0.188639 0.140663
51 0.085357 0.0944757
52 0.0213015 0.0894724
53 0.314178 0.136037
54 0.152547 0.0962849
55 0.074366 0.0937665
56 0.0933568 0.126968
57 0.230449 0.126921
58 0.114419 0.124565
59 0.193692 0.0986489
60 0.309692 0.105448
61 0.246335 0.121224
62 0.492399 0.136306
63 0.298561 0.106378
64 0.158582 0.11618
65 0.466904 0.101098
66 0.140205 0.116679
67 0.252556 0.12087
68 0.337903 0.120751
69 0.428038 0.132728
70 0.169803 0.0978024
71 0.208389 0.0997164
72 0.158263 0.109052
73 0.25706 0.0885361
74 0.217818 0.102638
75 0.266822 0.100982
76 0.266811 0.0905332
77 0.287091 0.120101
78 0.107747 0.105935
79 0.0185643 0.101369
80 0.145618 0.0975162
81 0.134608 0.109183
82 0.286416 0.0932053
83 0.165906 0.0967956
84 0.355415 0.0681242
85 0.332064 0.0858753
86 0.223042 0.105062
87 0.0837977 0.0872952
88 0.259287 0.0985483
89 0.225903 0.100773
90 0.205156 0.082505
91 0.171163 0.114666
92 0.206543 0.0869434
93 0.314046 0.129105
94 0.286847 0.0888503
95 0.200948 0.102034
96 0.216529 0.0666631
97 0.232481 0.10872
98 0.299994 0.0883058
99 0.365067 0.0882965
100 0.379458 0.0871062
101 0.423816 0.15963
102 0.0954495 0.118164
103 0.431155 0.0749048
104 0.243636 0.10782
105 0.166183 0.111177
106 0.195107 0.122664
107 0.312045 0.100425
108 0.295015 0.0748186
109 0.165866 0.0964764
110 0.219331 0.0821899
111 0.0220533 0.103146
112 0.229278 0.111243
113 0.126058 0.10279
114 0.284882 0.0836038
115 0.419484 0.12161
116 0.262364 0.146651
117 0.295018 0.0920349
118 0.424624 0.104688
119 0.377171 0.0971362
120 0.218551 0.105989
121 0.105767 0.0711718
122 0.280236 0.0982046
123 0.41319 0.0893166
124 0.285206 0.0601009
125 0.152817 0.0841036
126 0.422967 0.096868
127 0.181265 0.114524
128 0.266029 0.0610223
129 0.292463 0.101782
130 0.399377 0.106113
131 0.107405 0.0960544
132 0.252882 0.0751403
133 0.267345 0.0908203
134 0.397224 0.0925734
135 0.203466 0.0872652
136 0.447875 0.0861077
137 0.117518 0.109049
138 0.171143 0.0843833
139 0.198739 0.066212
140 0.346225 0.0786937
141 0.22071 0.062276
142 0.217833 0.0745289
143 -0.0118397 0.104896
144 0.277383 0.0749805
145 0.248609 0.0914501
146 0.0558948 0.0923045
147 0.338466 0.132227
148 0.162706 0.0943761
149 0.283473 0.103688
150 0.147456 0.0923987
151 0.000433584 0.0952799
152 0.258453 0.0906756
153 0.296289 0.0891517
154 0.186161 0.104106
155 0.197964 0.102091
156 0.117102 0.117443
157 0.132438 0.0843851
158 0.204288 0.0909104
159 0.331638 0.0692183
160 0.129403 0.0824316
161 0.181594 0.120248
162 0.204512 0.0625458
163 0.266562 0.128317
164 0.295915 0.0917811
165 0.244687 0.0716606
166 0.144248 0.103092
167 0.108192 0.0696601
168 0.160898 0.0899724
169 0.272949 0.111669
170 0.242489 0.0930931
171 0.137113 0.0842157
172 0.302104 0.0931713
