-2.4125 0.00165574 0.00014795
-2.3875 0.00169672 0.000114329
-2.3625 0.00197541 0.000162896
-2.3375 0.00248361 0.00017514
-2.3125 0.00281967 0.000226146
-2.2875 0.00310656 0.000175216
-2.2625 0.00356557 0.00020107
-2.2375 0.00393443 0.000241769
-2.2125 0.00419672 0.000210066
-2.1875 0.00477049 0.000271583
-2.1625 0.00522131 0.000260825
-2.1375 0.00536066 0.00017736
-2.1125 0.00683607 0.000273849
-2.0875 0.00714754 0.000297892
-2.0625 0.00769672 0.000366656
-2.0375 0.0087459 0.000328539
-2.0125 0.00969672 0.00037567
-1.9875 0.0105656 0.000342006
-1.9625 0.0118361 0.000292704
-1.9375 0.0130164 0.000467917
-1.9125 0.0151393 0.000557169
-1.8875 0.0161475 0.000447529
-1.8625 0.0180656 0.000548458
-1.8375 0.0190984 0.000595998
-1.8125 0.0216557 0.000461192
-1.7875 0.0233197 0.000603211
-1.7625 0.0251721 0.000457179
-1.7375 0.0287131 0.000615276
-1.7125 0.0302213 0.000674354
-1.6875 0.0335738 0.00081107
-1.6625 0.0353607 0.000660241
-1.6375 0.0385984 0.000832399
-1.6125 0.0418852 0.000878809
-1.5875 0.0465902 0.00104755
-1.5625 0.0499262 0.00127197
-1.5375 0.0537459 0.000959141
-1.5125 0.0593934 0.000960738
-1.4875 0.0618197 0.00105708
-1.4625 0.066918 0.000778438
-1.4375 0.073041 0.00132804
-1.4125 0.0768033 0.0010362
-1.3875 0.0818525 0.00107575
-1.3625 0.0897869 0.00108098
-1.3375 0.0962295 0.00125723
-1.3125 0.100484 0.00141519
-1.2875 0.109779 0.00119077
-1.2625 0.115049 0.00133999
-1.2375 0.124336 0.00126869
-1.2125 0.130574 0.00126885
-1.1875 0.139107 0.0015599
-1.1625 0.146484 0.00146643
-1.1375 0.154484 0.00123992
-1.1125 0.162066 0.00173447
-1.0875 0.171689 0.0013947
-1.0625 0.183885 0.00146247
-1.0375 0.193123 0.00163637
-1.0125 0.20227 0.00160205
-0.9875 0.21259 0.00154953
-0.9625 0.222869 0.00145188
-0.9375 0.235721 0.00149616
-0.9125 0.247295 0.0020637
-0.8875 0.25582 0.00224508
-0.8625 0.270082 0.00183022
-0.8375 0.280689 0.00153288
-0.8125 0.294893 0.00204601
-0.7875 0.305 0.00171268
-0.7625 0.31632 0.00164378
-0.7375 0.329115 0.00226498
-0.7125 0.341025 0.00207255
-0.6875 0.352754 0.00267393
-0.6625 0.363697 0.0028136
-0.6375 0.374918 0.00228725
-0.6125 0.387902 0.00181714
-0.5875 0.401352 0.00205288
-0.5625 0.412311 0.00247141
-0.5375 0.424607 0.00293932
-0.5125 0.435066 0.00332225
-0.4875 0.44582 0.00275052
-0.4625 0.457508 0.00335174
-0.4375 0.46291 0.00251542
-0.4125 0.477238 0.00328349
-0.3875 0.491066 0.00258711
-0.3625 0.501557 0.00354255
-0.3375 0.501943 0.00323776
-0.3125 0.512205 0.00264576
-0.2875 0.52232 0.00313634
-0.2625 0.529549 0.0030262
-0.2375 0.52973 0.00253586
-0.2125 0.537516 0.00304954
-0.1875 0.549148 0.00246245
-0.1625 0.546549 0.00285901
-0.1375 0.55277 0.00309602
-0.1125 0.554377 0.00287713
-0.0875 0.559377 0.00239467
-0.0625 0.559713 0.00285076
-0.0375 0.55991 0.00224624
-0.0125 0.566156 0.0023299
0.0125 0.564893 0.00272129
0.0375 0.56373 0.00209098
0.0625 0.559541 0.00247124
0.0875 0.555943 0.00216539
0.1125 0.558541 0.00232535
0.1375 0.551131 0.00186795
0.1625 0.545107 0.0037105
0.1875 0.5455 0.00247963
0.2125 0.535008 0.00241528
0.2375 0.526762 0.00223883
0.2625 0.522156 0.00289091
0.2875 0.51218 0.00235681
0.3125 0.511344 0.00252862
0.3375 0.50168 0.00276743
0.3625 0.491418 0.00227244
0.3875 0.481885 0.00212257
0.4125 0.472615 0.00242344
0.4375 0.465107 0.00277157
0.4625 0.453516 0.00262875
0.4875 0.444057 0.00254787
0.5125 0.435549 0.00229374
0.5375 0.423402 0.00248359
0.5625 0.409885 0.00290509
0.5875 0.39941 0.00229454
0.6125 0.388566 0.00244185
0.6375 0.376344 0.00222556
0.6625 0.361172 0.00269208
0.6875 0.350402 0.00250013
0.7125 0.341066 0.00306802
0.7375 0.327836 0.00260389
0.7625 0.316738 0.00227219
0.7875 0.303549 0.00223644
0.8125 0.292443 0.00212192
0.8375 0.281549 0.00145517
0.8625 0.266828 0.00234438
0.8875 0.256582 0.00222257
0.9125 0.246885 0.00172587
0.9375 0.232943 0.00166013
0.9625 0.223262 0.00188278
0.9875 0.213566 0.0016675
1.0125 0.204262 0.00174731
1.0375 0.196254 0.0017735
1.0625 0.183844 0.0013689
1.0875 0.171951 0.00149854
1.1125 0.166082 0.00168266
1.1375 0.156762 0.00131485
1.1625 0.147746 0.00159488
1.1875 0.137303 0.00112031
1.2125 0.129451 0.00161183
1.2375 0.122549 0.00121552
1.2625 0.115098 0.00120789
1.2875 0.108418 0.00125092
1.3125 0.102689 0.00137042
1.3375 0.0945082 0.00117288
1.3625 0.0879098 0.00133458
1.3875 0.0824344 0.00132879
1.4125 0.0754426 0.00126174
1.4375 0.070582 0.00100979
1.4625 0.0657541 0.00102127
1.4875 0.0612541 0.000972911
1.5125 0.0571311 0.00090584
1.5375 0.0509672 0.00100596
1.5625 0.049041 0.000969383
1.5875 0.0461066 0.000907498
1.6125 0.0422049 0.000828678
1.6375 0.036623 0.000633687
1.6625 0.0343525 0.000781012
1.6875 0.0318197 0.000735598
1.7125 0.0293525 0.000509316
1.7375 0.0272295 0.000744766
1.7625 0.0250082 0.000555744
1.7875 0.023 0.000561592
1.8125 0.0206148 0.000406689
1.8375 0.0189836 0.000451728
1.8625 0.0172049 0.000546479
1.8875 0.0159016 0.000403392
1.9125 0.0139836 0.000448519
1.9375 0.0131557 0.000352149
1.9625 0.0111557 0.000412202
1.9875 0.0104836 0.000274676
2.0125 0.00938525 0.000317854
2.0375 0.00872951 0.000265319
2.0625 0.00780328 0.0003918
2.0875 0.00697541 0.000371932
2.1125 0.00622131 0.000295418
2.1375 0.00571311 0.000268691
2.1625 0.00494262 0.000241289
2.1875 0.00431967 0.000273401
2.2125 0.00377869 0.000224917
2.2375 0.00337705 0.000212293
2.2625 0.00311475 0.000188703
2.2875 0.00301639 0.000189909
2.3125 0.00266393 0.000170316
2.3375 0.00239344 0.000149081
2.3625 0.00195902 0.000150907
2.3875 0.00182787 0.000157784
2.4125 0.00172131 0.000133936
2.4375 0.00136885 0.000131799
2.4625 0.00128689 0.000118937
2.4875 0.00104918 9.30247e-05
2.5125 0.00109016 7.79982e-05
2.5375 0.000852459 8.08115e-05
2.5625 0.000688525 8.32684e-05
2.5875 0.000688525 6.61857e-05
2.6125 0.00054918 7.7132e-05
2.6375 0.00057377 7.90463e-05
2.6625 0.000540984 5.44943e-05
2.6875 0.000319672 5.24526e-05
2.7125 0.000245902 4.98587e-05
2.7375 0.000368852 5.66405e-05
2.7625 0.000204918 4.15938e-05
2.7875 0.000229508 4.69437e-05
2.8125 0.000196721 4.86308e-05
2.8375 0.000172131 4.70509e-05
2.8625 0.000131148 3.59162e-05
2.8875 0.000131148 3.59162e-05
2.9125 0.000147541 5.54719e-05
2.9375 7.37705e-05 2.94968e-05
2.9625 4.09836e-05 1.58729e-05
2.9875 2.45902e-05 1.30891e-05
3.0125 5.7377e-05 2.09778e-05
3.0375 3.27869e-05 2.48619e-05
3.0625 2.45902e-05 1.74842e-05
3.0875 4.09836e-05 2.28187e-05
3.1125 5.7377e-05 2.90377e-05
3.1375 8.19672e-06 7.98918e-06
3.1625 1.63934e-05 1.09971e-05
3.1875 3.27869e-05 1.86914e-05
3.2125 1.63934e-05 1.59784e-05
3.2375 0 0
3.2625 8.19672e-06 7.98918e-06
3.2875 0 0
3.3125 0 0
3.3375 0 0
3.3625 0 0
3.3875 0 0
3.4125 0 0
3.4375 0 0
3.4625 0 0
3.4875 0 0
3.5125 0 0
3.5375 0 0
3.5625 0 0
3.5875 0 0
3.6125 0 0
3.6375 0 0
3.6625 0 0
3.6875 0 0
3.7125 0 0
3.7375 0 0
3.7625 0 0
3.7875 0 0
3.8125 0 0
3.8375 0 0
3.8625 0 0
3.8875 0 0
3.9125 0 0
3.9375 0 0
3.9625 0 0
3.9875 0 0
4.0125 0 0
4.0375 0 0
4.0625 0 0
4.0875 0 0
4.1125 0 0
4.1375 0 0
4.1625 0 0
4.1875 0 0
4.2125 0 0
4.2375 0 0
4.2625 0 0
4.2875 0 0
4.3125 0 0
4.3375 0 0
4.3625 0 0
4.3875 0 0
4.4125 0 0
4.4375 0 0
4.4625 0 0
4.4875 0 0
4.5125 0 0
4.5375 0 0
4.5625 0 0
4.5875 0 0
4.6125 0 0
4.6375 0 0
4.6625 0 0
4.6875 0 0
4.7125 0 0
4.7375 0 0
4.7625 0 0
4.7875 0 0
4.8125 0 0
4.8375 0 0
4.8625 0 0
4.8875 0 0
4.9125 0 0
4.9375 0 0
4.9625 0 0
4.9875 0 0
